aeropuerto,nacionalidad,residente,continentes,meses,cantidad,meses_numero,year,fecha
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Perú,NO RESIDENTES,AMERICA DEL SUR,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Uruguay,NO RESIDENTES,AMERICA DEL SUR,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Venezuela,NO RESIDENTES,AMERICA DEL SUR,julio,6,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Otros,NO RESIDENTES,AMERICA DEL SUR,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),China,NO RESIDENTES,ASIA,julio,3,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Corea del Sur,NO RESIDENTES,ASIA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),India,NO RESIDENTES,ASIA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Israel,NO RESIDENTES,ASIA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Japón,NO RESIDENTES,ASIA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Taiwan,NO RESIDENTES,ASIA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Otros,NO RESIDENTES,ASIA,julio,3,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Alemania,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Austria,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Bélgica,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Bulgaria,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Dinamarca,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Escocia,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),España,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Finlandia,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Francia,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Grecia,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Holanda,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Hungría,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Inglaterra,NO RESIDENTES,EUROPA,julio,16,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Irlanda,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Italia,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Luxemburgo,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Noruega,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Polonia,NO RESIDENTES,EUROPA,julio,35,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Portugal,NO RESIDENTES,EUROPA,julio,461,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),República Checa,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Rumania,NO RESIDENTES,EUROPA,julio,8,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Rusia,NO RESIDENTES,EUROPA,julio,46,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Suecia,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Suiza,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Ucrania,NO RESIDENTES,EUROPA,julio,3,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Otros,NO RESIDENTES,EUROPA,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Australia,NO RESIDENTES,RESTO DEL MUNDO,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL EL CATEY (SAMANA),Otros,NO RESIDENTES,RESTO DEL MUNDO,julio,0,7,2016,2016-07-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Republica Dominicana,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,36423,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Canadá,NO RESIDENTES,AMERICA DEL NORTE,agosto,270,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Estados Unidos,NO RESIDENTES,AMERICA DEL NORTE,agosto,30531,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,México,NO RESIDENTES,AMERICA DEL NORTE,agosto,1846,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Aruba,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,45,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,"Caicos y Turcas, Islas",NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,15,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Costa Rica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,758,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Cuba,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,1746,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Curazao,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,145,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,El Salvador,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,205,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Guadalupe,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Guatemala,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,467,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Haití,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,476,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Honduras,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,200,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Jamaica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,155,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Martinica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Panamá,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,743,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Puerto  Rico,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,3207,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,San Martin,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,110,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Trinidad y Tobago,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,85,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Virgenes Americanas,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,10,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Otros,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,335,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Argentina,NO RESIDENTES,AMERICA DEL SUR,agosto,1003,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Bolivia,NO RESIDENTES,AMERICA DEL SUR,agosto,160,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Brasil,NO RESIDENTES,AMERICA DEL SUR,agosto,637,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Chile,NO RESIDENTES,AMERICA DEL SUR,agosto,1340,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Colombia,NO RESIDENTES,AMERICA DEL SUR,agosto,2254,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Ecuador,NO RESIDENTES,AMERICA DEL SUR,agosto,1014,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Perú,NO RESIDENTES,AMERICA DEL SUR,agosto,472,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Uruguay,NO RESIDENTES,AMERICA DEL SUR,agosto,160,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Venezuela,NO RESIDENTES,AMERICA DEL SUR,agosto,15411,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Otros,NO RESIDENTES,AMERICA DEL SUR,agosto,100,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,China,NO RESIDENTES,ASIA,agosto,205,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Corea del Sur,NO RESIDENTES,ASIA,agosto,190,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,India,NO RESIDENTES,ASIA,agosto,95,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Israel,NO RESIDENTES,ASIA,agosto,75,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Japón,NO RESIDENTES,ASIA,agosto,105,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Taiwan,NO RESIDENTES,ASIA,agosto,40,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Otros,NO RESIDENTES,ASIA,agosto,105,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Alemania,NO RESIDENTES,EUROPA,agosto,1455,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Austria,NO RESIDENTES,EUROPA,agosto,85,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Bélgica,NO RESIDENTES,EUROPA,agosto,522,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Bulgaria,NO RESIDENTES,EUROPA,agosto,25,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Dinamarca,NO RESIDENTES,EUROPA,agosto,45,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Escocia,NO RESIDENTES,EUROPA,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,España,NO RESIDENTES,EUROPA,agosto,6922,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Finlandia,NO RESIDENTES,EUROPA,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Francia,NO RESIDENTES,EUROPA,agosto,4337,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Grecia,NO RESIDENTES,EUROPA,agosto,55,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Holanda,NO RESIDENTES,EUROPA,agosto,863,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Hungría,NO RESIDENTES,EUROPA,agosto,25,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Inglaterra,NO RESIDENTES,EUROPA,agosto,380,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Irlanda,NO RESIDENTES,EUROPA,agosto,10,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Italia,NO RESIDENTES,EUROPA,agosto,3579,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Luxemburgo,NO RESIDENTES,EUROPA,agosto,15,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Noruega,NO RESIDENTES,EUROPA,agosto,10,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Polonia,NO RESIDENTES,EUROPA,agosto,50,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Portugal,NO RESIDENTES,EUROPA,agosto,175,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,República Checa,NO RESIDENTES,EUROPA,agosto,20,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Rumania,NO RESIDENTES,EUROPA,agosto,45,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Rusia,NO RESIDENTES,EUROPA,agosto,120,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Suecia,NO RESIDENTES,EUROPA,agosto,15,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Suiza,NO RESIDENTES,EUROPA,agosto,155,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Ucrania,NO RESIDENTES,EUROPA,agosto,65,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Otros,NO RESIDENTES,EUROPA,agosto,60,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Australia,NO RESIDENTES,RESTO DEL MUNDO,agosto,70,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE LAS AMERICAS,Otros,NO RESIDENTES,RESTO DEL MUNDO,agosto,70,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Republica Dominicana,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,2161,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Canadá,NO RESIDENTES,AMERICA DEL NORTE,agosto,6555,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Estados Unidos,NO RESIDENTES,AMERICA DEL NORTE,agosto,9688,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,México,NO RESIDENTES,AMERICA DEL NORTE,agosto,5,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Aruba,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,"Caicos y Turcas, Islas",NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,55,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Costa Rica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Cuba,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Curazao,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,El Salvador,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Guadalupe,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Guatemala,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Haití,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,25,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Honduras,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Jamaica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Martinica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Panamá,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Puerto  Rico,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,San Martin,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Trinidad y Tobago,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,784,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Virgenes Americanas,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Otros,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,10,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Argentina,NO RESIDENTES,AMERICA DEL SUR,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Bolivia,NO RESIDENTES,AMERICA DEL SUR,agosto,10,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Brasil,NO RESIDENTES,AMERICA DEL SUR,agosto,5,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Chile,NO RESIDENTES,AMERICA DEL SUR,agosto,5,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Colombia,NO RESIDENTES,AMERICA DEL SUR,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Ecuador,NO RESIDENTES,AMERICA DEL SUR,agosto,10,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Perú,NO RESIDENTES,AMERICA DEL SUR,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Uruguay,NO RESIDENTES,AMERICA DEL SUR,agosto,5,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Venezuela,NO RESIDENTES,AMERICA DEL SUR,agosto,10,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Otros,NO RESIDENTES,AMERICA DEL SUR,agosto,5,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,China,NO RESIDENTES,ASIA,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Corea del Sur,NO RESIDENTES,ASIA,agosto,5,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,India,NO RESIDENTES,ASIA,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Israel,NO RESIDENTES,ASIA,agosto,5,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Japón,NO RESIDENTES,ASIA,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Taiwan,NO RESIDENTES,ASIA,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Otros,NO RESIDENTES,ASIA,agosto,10,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Alemania,NO RESIDENTES,EUROPA,agosto,4171,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Austria,NO RESIDENTES,EUROPA,agosto,10,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Bélgica,NO RESIDENTES,EUROPA,agosto,10,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Bulgaria,NO RESIDENTES,EUROPA,agosto,15,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Dinamarca,NO RESIDENTES,EUROPA,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Escocia,NO RESIDENTES,EUROPA,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,España,NO RESIDENTES,EUROPA,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Finlandia,NO RESIDENTES,EUROPA,agosto,5,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Francia,NO RESIDENTES,EUROPA,agosto,395,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Grecia,NO RESIDENTES,EUROPA,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Holanda,NO RESIDENTES,EUROPA,agosto,529,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Hungría,NO RESIDENTES,EUROPA,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Inglaterra,NO RESIDENTES,EUROPA,agosto,2415,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Irlanda,NO RESIDENTES,EUROPA,agosto,5,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Italia,NO RESIDENTES,EUROPA,agosto,60,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Luxemburgo,NO RESIDENTES,EUROPA,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Noruega,NO RESIDENTES,EUROPA,agosto,10,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Polonia,NO RESIDENTES,EUROPA,agosto,20,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Portugal,NO RESIDENTES,EUROPA,agosto,5,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,República Checa,NO RESIDENTES,EUROPA,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Rumania,NO RESIDENTES,EUROPA,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Rusia,NO RESIDENTES,EUROPA,agosto,335,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Suecia,NO RESIDENTES,EUROPA,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Suiza,NO RESIDENTES,EUROPA,agosto,20,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Ucrania,NO RESIDENTES,EUROPA,agosto,10,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Otros,NO RESIDENTES,EUROPA,agosto,10,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Australia,NO RESIDENTES,RESTO DEL MUNDO,agosto,5,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUERTO PLATA,Otros,NO RESIDENTES,RESTO DEL MUNDO,agosto,5,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Republica Dominicana,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,1637,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Canadá,NO RESIDENTES,AMERICA DEL NORTE,agosto,27145,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Estados Unidos,NO RESIDENTES,AMERICA DEL NORTE,agosto,126439,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,México,NO RESIDENTES,AMERICA DEL NORTE,agosto,1186,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Aruba,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,"Caicos y Turcas, Islas",NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Costa Rica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,170,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Cuba,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,600,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Curazao,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,El Salvador,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,115,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Guadalupe,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,305,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Guatemala,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,65,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Haití,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,30,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Honduras,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,65,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Jamaica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,75,8,2016,2016-08-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Martinica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,agosto,0,8,2016,2016-08-01
